vcc, 1301.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1305.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1309.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1313.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1317.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1321.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1325.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1329.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1333.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1337.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1341.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1345.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1349.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1353.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1357.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1361.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1365.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 1369.72, 983.50, 46.00, 180.00, -1, -1;
vcc, 2072.00, 1262.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1258.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1254.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1250.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1246.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1242.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1238.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1234.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1230.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1226.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1222.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1218.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1214.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1210.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1206.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1202.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1198.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1194.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1190.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1186.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1182.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1178.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1174.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1170.00, 21.00, 90.00, -1, -1;
vcc, 2072.00, 1166.00, 21.00, 90.00, -1, -1;
vcc, -1210.50, -409.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -392.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -375.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -358.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -341.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -324.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -307.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -290.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -273.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -256.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -239.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -222.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -205.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -188.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -171.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -154.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -137.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -120.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -103.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -86.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -69.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -52.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -35.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -18.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, -1.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, 16.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, 33.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, 50.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, 67.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, 84.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, 101.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, 118.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, 135.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, 152.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, 169.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, 186.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, 203.00, 42.00, 0.00, -1, -1;
vcc, -1210.50, 220.00, 42.00, 0.00, -1, -1;
